"Citation: Abatzoglou, J., R. Barbero, and N. Nauslar, 2013: Diagnosing Santa Ana winds in Southern California with synoptic-scale analysis. Wea. Forecasting. doi:10.1175/WAF-D-13-00002.1"
"Santa Ana Wind Days, 1948-2010"
Day Month Year
"1	1	1962"
"2	1	1962"
"4	1	1962"
"5	1	1962"
"8	1	1962"
"10	1	1962"
"11	1	1962"
"14	1	1962"
"16	1	1962"
"24	1	1962"
"25	1	1962"
"28	1	1962"
"29	1	1962"
"30	1	1962"
"31	1	1962"
"1	2	1962"
"27	2	1962"
"13	3	1962"
"1	11	1962"
"17	11	1962"
"19	11	1962"
"5	12	1962"
"8	12	1962"
"9	12	1962"
"10	12	1962"
"20	12	1962"
"25	12	1962"
"7	1	1963"
"11	1	1963"
"12	1	1963"
"13	1	1963"
"19	1	1963"
"20	1	1963"
"23	2	1963"
"27	2	1963"
"28	2	1963"
"25	11	1963"
"26	11	1963"
"28	11	1963"
"29	11	1963"
"2	12	1963"
"3	12	1963"
"4	12	1963"
"5	12	1963"
"7	12	1963"
"12	12	1963"
"22	12	1963"
"23	12	1963"
"28	12	1963"
"29	12	1963"
"30	12	1963"
"3	1	1964"
"5	1	1964"
"8	1	1964"
"11	1	1964"
"12	1	1964"
"13	1	1964"
"15	1	1964"
"2	2	1964"
"3	2	1964"
"6	2	1964"
"7	2	1964"
"12	2	1964"
"14	2	1964"
"19	2	1964"
"20	2	1964"
"21	2	1964"
"23	2	1964"
"26	2	1964"
"14	3	1964"
"16	3	1964"
"17	3	1964"
"19	3	1964"
"13	4	1964"
"19	10	1964"
"20	10	1964"
"19	11	1964"
"20	11	1964"
"21	11	1964"
"6	12	1964"
"7	12	1964"
"8	12	1964"
"13	12	1964"
"8	1	1965"
"13	1	1965"
"14	1	1965"
"17	1	1965"
"18	1	1965"
"27	1	1965"
"15	2	1965"
"23	2	1965"
"1	3	1965"
"2	3	1965"
"30	9	1965"
"21	10	1965"
"28	11	1965"
"29	11	1965"
"18	12	1965"
"7	1	1966"
"12	1	1966"
"16	1	1966"
"17	1	1966"
"21	1	1966"
"11	2	1966"
"13	2	1966"
"16	2	1966"
"21	2	1966"
"22	2	1966"
"17	3	1966"
"22	3	1966"
"23	3	1966"
"27	4	1966"
"14	10	1966"
"16	10	1966"
"23	10	1966"
"24	10	1966"
"31	10	1966"
"1	11	1966"
"15	12	1966"
"16	12	1966"
"19	12	1966"
"22	12	1966"
"28	12	1966"
"29	12	1966"
"2	1	1967"
"6	1	1967"
"8	1	1967"
"9	1	1967"
"10	1	1967"
"17	1	1967"
"3	2	1967"
"4	2	1967"
"6	2	1967"
"20	2	1967"
"13	5	1967"
"15	10	1967"
"16	10	1967"
"29	10	1967"
"30	10	1967"
"9	12	1967"
"13	12	1967"
"24	12	1967"
"25	12	1967"
"23	9	1968"
"3	1	1969"
"4	1	1969"
"9	1	1969"
"3	2	1969"
"14	3	1969"
"19	3	1969"
"24	3	1969"
"25	3	1969"
"26	3	1969"
"26	4	1969"
"4	10	1969"
"6	10	1969"
"11	10	1969"
"29	10	1969"
"18	11	1969"
"27	11	1969"
"28	11	1969"
"29	11	1969"
"5	12	1969"
"28	12	1969"
"29	12	1969"
"30	12	1969"
"1	1	1970"
"2	1	1970"
"6	1	1970"
"7	1	1970"
"28	1	1970"
"29	1	1970"
"2	2	1970"
"18	2	1970"
"19	2	1970"
"20	2	1970"
"16	3	1970"
"18	3	1970"
"19	3	1970"
"27	3	1970"
"12	4	1970"
"15	5	1970"
"22	9	1970"
"25	9	1970"
"26	9	1970"
"27	9	1970"
"27	10	1970"
"28	10	1970"
"13	11	1970"
"14	11	1970"
"10	12	1970"
"12	12	1970"
"3	1	1971"
"4	1	1971"
"5	1	1971"
"6	1	1971"
"22	1	1971"
"12	2	1971"
"26	2	1971"
"2	3	1971"
"6	3	1971"
"18	3	1971"
"19	3	1971"
"1	4	1971"
"4	4	1971"
"17	5	1971"
"15	9	1971"
"18	9	1971"
"6	10	1971"
"1	11	1971"
"3	11	1971"
"6	11	1971"
"19	11	1971"
"20	11	1971"
"7	12	1971"
"8	12	1971"
"16	12	1971"
"17	12	1971"
"31	12	1971"
"1	1	1972"
"2	1	1972"
"3	1	1972"
"4	1	1972"
"5	1	1972"
"6	1	1972"
"9	1	1972"
"11	1	1972"
"14	1	1972"
"15	1	1972"
"24	1	1972"
"29	1	1972"
"30	1	1972"
"31	1	1972"
"2	2	1972"
"3	2	1972"
"10	2	1972"
"26	4	1972"
"25	10	1972"
"30	10	1972"
"27	11	1972"
"9	12	1972"
"14	12	1972"
"15	12	1972"
"25	12	1972"
"26	12	1972"
"1	1	1973"
"2	1	1973"
"22	1	1973"
"23	1	1973"
"27	1	1973"
"28	1	1973"
"1	2	1973"
"16	2	1973"
"17	2	1973"
"21	2	1973"
"4	4	1973"
"8	4	1973"
"19	6	1973"
"30	10	1973"
"2	1	1974"
"22	1	1974"
"6	2	1974"
"24	2	1974"
"23	11	1974"
"8	12	1974"
"18	12	1974"
"31	12	1974"
"1	1	1975"
"14	1	1975"
"17	1	1975"
"18	1	1975"
"19	1	1975"
"22	1	1975"
"22	2	1975"
"28	3	1975"
"29	3	1975"
"12	5	1975"
"22	9	1975"
"11	11	1975"
"12	11	1975"
"19	11	1975"
"24	11	1975"
"25	11	1975"
"8	12	1975"
"15	12	1975"
"18	12	1975"
"28	12	1975"
"16	1	1976"
"19	1	1976"
"20	1	1976"
"21	1	1976"
"31	1	1976"
"21	2	1976"
"20	3	1976"
"21	3	1976"
"26	3	1976"
"26	4	1976"
"12	5	1976"
"14	6	1976"
"7	10	1976"
"26	10	1976"
"27	10	1976"
"4	11	1976"
"27	11	1976"
"28	11	1976"
"29	11	1976"
"1	12	1976"
"2	12	1976"
"10	12	1976"
"11	12	1976"
"16	12	1976"
"28	12	1976"
"9	1	1977"
"11	1	1977"
"17	1	1977"
"18	1	1977"
"30	1	1977"
"15	2	1977"
"11	3	1977"
"8	11	1977"
"9	11	1977"
"29	11	1977"
"19	12	1977"
"20	12	1977"
"24	1	1978"
"22	2	1978"
"16	3	1978"
"17	5	1978"
"19	9	1978"
"20	9	1978"
"13	10	1978"
"23	10	1978"
"27	11	1978"
"6	12	1978"
"8	12	1978"
"10	12	1978"
"11	12	1978"
"13	12	1978"
"21	12	1978"
"31	12	1978"
"1	1	1979"
"2	1	1979"
"23	1	1979"
"5	2	1979"
"10	3	1979"
"8	6	1979"
"15	9	1979"
"29	10	1979"
"30	10	1979"
"15	11	1979"
"19	11	1979"
"20	11	1979"
"21	11	1979"
"27	11	1979"
"28	11	1979"
"29	11	1979"
"30	11	1979"
"5	12	1979"
"6	12	1979"
"7	12	1979"
"11	12	1979"
"12	12	1979"
"13	12	1979"
"27	12	1979"
"2	1	1980"
"21	1	1980"
"22	1	1980"
"23	1	1980"
"24	1	1980"
"2	2	1980"
"5	2	1980"
"7	2	1980"
"8	2	1980"
"9	2	1980"
"31	3	1980"
"11	4	1980"
"2	10	1980"
"28	10	1980"
"14	11	1980"
"15	11	1980"
"16	11	1980"
"17	11	1980"
"19	11	1980"
"20	11	1980"
"25	11	1980"
"26	11	1980"
"27	11	1980"
"9	12	1980"
"10	12	1980"
